# Oscilloscope Data

# Seconds	currentAverage	currentRawValue	currentValue	voltageValue	voltageAverage	voltageRawValue
3181.428	1.17549e-38	0	3.94849	0.967886	1.17549e-38	0
3181.528	1.17549e-38	0	3.94849	0.967886	1.17549e-38	0
3181.531	1.17549e-38	0	3.94849	0.967886	1.17549e-38	0
3181.630	1.17549e-38	0	3.94849	0.967886	1.17549e-38	0
3181.730	1.17549e-38	0	3.94849	0.967886	1.17549e-38	0
3181.830	1.17549e-38	0	3.94849	0.967886	1.17549e-38	0
3181.930	1.17549e-38	0	3.99084	0.81823	1.17549e-38	0
3182.030	1.17549e-38	0	3.99084	0.81823	1.17549e-38	0
3182.130	1.17549e-38	0	3.99084	0.81823	1.17549e-38	0
3182.230	1.17549e-38	0	3.99084	0.81823	1.17549e-38	0
3182.330	1.17549e-38	0	3.99084	0.81823	1.17549e-38	0
3182.430	1.17549e-38	0	3.99084	0.81823	1.17549e-38	0
3182.530	1.17549e-38	0	3.99084	0.81823	1.17549e-38	0
3182.630	1.17549e-38	0	3.99084	0.81823	1.17549e-38	0
3182.730	1.17549e-38	0	3.99084	0.81823	1.17549e-38	0
3182.830	1.17549e-38	0	3.99084	0.81823	1.17549e-38	0
3182.930	1.17549e-38	0	3.99084	0.81823	1.17549e-38	0
3183.030	1.17549e-38	0	3.99084	0.81823	1.17549e-38	0
3183.130	1.17549e-38	0	3.99084	0.81823	1.17549e-38	0
3183.230	1.17549e-38	0	3.99084	0.809426	1.17549e-38	0
3183.330	1.17549e-38	0	3.99084	0.809426	1.17549e-38	0
3183.430	1.17549e-38	0	3.99084	0.809426	1.17549e-38	0
3183.530	1.17549e-38	0	3.99084	0.809426	1.17549e-38	0
3183.532	1.17549e-38	0	3.99084	0.809426	1.17549e-38	0
3183.632	1.17549e-38	0	3.99084	0.809426	1.17549e-38	0
3183.732	1.17549e-38	0	3.99084	0.809426	1.17549e-38	0
3183.832	1.17549e-38	0	3.99084	0.809426	1.17549e-38	0
3183.932	1.17549e-38	0	3.99084	0.809426	1.17549e-38	0
3184.032	1.17549e-38	0	3.99084	0.809426	1.17549e-38	0
3184.132	1.17549e-38	0	3.99084	0.809426	1.17549e-38	0
3184.232	1.17549e-38	0	3.99084	0.809426	1.17549e-38	0
3184.332	1.17549e-38	0	3.99084	0.809426	1.17549e-38	0
3184.432	1.17549e-38	0	3.91122	1.30241	1.17549e-38	0
3184.532	1.17549e-38	0	3.91122	1.30241	1.17549e-38	0
3184.632	1.17549e-38	0	3.91122	1.30241	1.17549e-38	0
3184.732	1.17549e-38	0	3.91122	1.30241	1.17549e-38	0
3184.832	1.17549e-38	0	3.91122	1.30241	1.17549e-38	0
3184.932	1.17549e-38	0	3.91122	1.30241	1.17549e-38	0
3185.032	1.17549e-38	0	3.91122	1.30241	1.17549e-38	0
3185.132	1.17549e-38	0	3.91122	1.30241	1.17549e-38	0
3185.232	1.17549e-38	0	3.91122	1.30241	1.17549e-38	0
3185.332	1.17549e-38	0	3.91122	1.30241	1.17549e-38	0
3185.432	1.17549e-38	0	3.91122	1.30241	1.17549e-38	0
3185.532	1.17549e-38	0	3.91122	1.30241	1.17549e-38	0
3185.536	1.17549e-38	0	3.91122	1.30241	1.17549e-38	0
3185.635	1.17549e-38	0	3.91122	1.30241	1.17549e-38	0
3185.735	1.17549e-38	0	3.95187	1.40805	1.17549e-38	0
3185.835	1.17549e-38	0	3.95187	1.40805	1.17549e-38	0
3185.935	1.17549e-38	0	3.95187	1.40805	1.17549e-38	0
3186.035	1.17549e-38	0	3.95187	1.40805	1.17549e-38	0
3186.135	1.17549e-38	0	3.95187	1.40805	1.17549e-38	0
3186.235	1.17549e-38	0	3.95187	1.40805	1.17549e-38	0
3186.335	1.17549e-38	0	3.95187	1.40805	1.17549e-38	0
3186.435	1.17549e-38	0	3.95187	1.40805	1.17549e-38	0
3186.535	1.17549e-38	0	3.95187	1.40805	1.17549e-38	0
3186.635	1.17549e-38	0	3.95187	1.40805	1.17549e-38	0
3186.735	1.17549e-38	0	3.95187	1.40805	1.17549e-38	0
3186.835	1.17549e-38	0	3.95187	1.40805	1.17549e-38	0
3186.935	1.17549e-38	0	4.00439	1.41686	1.17549e-38	0
3187.035	1.17549e-38	0	4.00439	1.41686	1.17549e-38	0
3187.135	1.17549e-38	0	4.00439	1.41686	1.17549e-38	0
3187.235	1.17549e-38	0	4.00439	1.41686	1.17549e-38	0
3187.335	1.17549e-38	0	4.00439	1.41686	1.17549e-38	0
3187.435	1.17549e-38	0	4.00439	1.41686	1.17549e-38	0
3187.535	1.17549e-38	0	4.00439	1.41686	1.17549e-38	0
3187.540	1.17549e-38	0	4.00439	1.41686	1.17549e-38	0
3187.639	1.17549e-38	0	4.00439	1.41686	1.17549e-38	0
3187.739	1.17549e-38	0	4.00439	1.41686	1.17549e-38	0
3187.839	1.17549e-38	0	4.00439	1.41686	1.17549e-38	0
3187.939	1.17549e-38	0	4.00439	1.41686	1.17549e-38	0
3188.039	1.17549e-38	0	4.00439	1.41686	1.17549e-38	0
3188.139	1.17549e-38	0	4.00439	1.41686	1.17549e-38	0
3188.239	1.17549e-38	0	4.0027	1.0031	1.17549e-38	0
3188.339	1.17549e-38	0	4.0027	1.0031	1.17549e-38	0
3188.439	1.17549e-38	0	4.0027	1.0031	1.17549e-38	0
3188.539	1.17549e-38	0	4.0027	1.0031	1.17549e-38	0
3188.639	1.17549e-38	0	4.0027	1.0031	1.17549e-38	0
3188.739	1.17549e-38	0	4.0027	1.0031	1.17549e-38	0
3188.839	1.17549e-38	0	4.0027	1.0031	1.17549e-38	0
3188.939	1.17549e-38	0	4.0027	1.0031	1.17549e-38	0
3189.039	1.17549e-38	0	4.0027	1.0031	1.17549e-38	0
3189.139	1.17549e-38	0	4.0027	1.0031	1.17549e-38	0
3189.239	1.17549e-38	0	4.0027	1.0031	1.17549e-38	0
3189.339	1.17549e-38	0	4.0027	1.0031	1.17549e-38	0
3189.439	1.17549e-38	0	4.00608	1.15276	1.17549e-38	0
3189.539	1.17549e-38	0	4.00608	1.15276	1.17549e-38	0
3189.542	1.17549e-38	0	4.00608	1.15276	1.17549e-38	0
3189.642	1.17549e-38	0	4.00608	1.15276	1.17549e-38	0
3189.742	1.17549e-38	0	4.00608	1.15276	1.17549e-38	0
3189.842	1.17549e-38	0	4.00608	1.15276	1.17549e-38	0
3189.942	1.17549e-38	0	4.00608	1.15276	1.17549e-38	0
3190.042	1.17549e-38	0	4.00608	1.15276	1.17549e-38	0
3190.142	1.17549e-38	0	4.00608	1.15276	1.17549e-38	0
3190.242	1.17549e-38	0	4.00608	1.15276	1.17549e-38	0
3190.342	1.17549e-38	0	4.00608	1.15276	1.17549e-38	0
3190.442	1.17549e-38	0	4.00608	1.15276	1.17549e-38	0
3190.542	1.17549e-38	0	4.00608	1.15276	1.17549e-38	0
3190.642	1.17549e-38	0	4.00608	1.15276	1.17549e-38	0
3190.742	1.17549e-38	0	4.01286	1.29361	1.17549e-38	0
3190.842	1.17549e-38	0	4.01286	1.29361	1.17549e-38	0
3190.942	1.17549e-38	0	4.01286	1.29361	1.17549e-38	0
3191.042	1.17549e-38	0	4.01286	1.29361	1.17549e-38	0
3191.142	1.17549e-38	0	4.01286	1.29361	1.17549e-38	0
3191.242	1.17549e-38	0	4.01286	1.29361	1.17549e-38	0
3191.342	1.17549e-38	0	4.01286	1.29361	1.17549e-38	0
3191.442	1.17549e-38	0	4.01286	1.29361	1.17549e-38	0
3191.542	1.17549e-38	0	4.01286	1.29361	1.17549e-38	0
3191.544	1.17549e-38	0	4.01286	1.29361	1.17549e-38	0
3191.644	1.17549e-38	0	4.01286	1.29361	1.17549e-38	0
3191.744	1.17549e-38	0	4.01286	1.29361	1.17549e-38	0
3191.844	1.17549e-38	0	4.01286	1.29361	1.17549e-38	0
3191.944	1.17549e-38	0	4.0586	1.20558	1.17549e-38	0
3192.044	1.17549e-38	0	4.0586	1.20558	1.17549e-38	0
3192.144	1.17549e-38	0	4.0586	1.20558	1.17549e-38	0
3192.244	1.17549e-38	0	4.0586	1.20558	1.17549e-38	0
3192.344	1.17549e-38	0	4.0586	1.20558	1.17549e-38	0
3192.444	1.17549e-38	0	4.0586	1.20558	1.17549e-38	0
3192.544	1.17549e-38	0	4.0586	1.20558	1.17549e-38	0
3192.644	1.17549e-38	0	4.0586	1.20558	1.17549e-38	0
3192.744	1.17549e-38	0	4.0586	1.20558	1.17549e-38	0
3192.844	1.17549e-38	0	4.0586	1.20558	1.17549e-38	0
3192.944	1.17549e-38	0	4.0586	1.20558	1.17549e-38	0
3193.044	1.17549e-38	0	4.0586	1.20558	1.17549e-38	0
3193.144	1.17549e-38	0	4.0586	1.20558	1.17549e-38	0
3193.244	1.17549e-38	0	4.01117	0.985493	1.17549e-38	0
3193.344	1.17549e-38	0	4.01117	0.985493	1.17549e-38	0
3193.444	1.17549e-38	0	4.01117	0.985493	1.17549e-38	0
3193.544	1.17549e-38	0	4.01117	0.985493	1.17549e-38	0
3193.547	1.17549e-38	0	4.01117	0.985493	1.17549e-38	0
3193.646	1.17549e-38	0	4.01117	0.985493	1.17549e-38	0
3193.746	1.17549e-38	0	4.01117	0.985493	1.17549e-38	0
3193.846	1.17549e-38	0	4.01117	0.985493	1.17549e-38	0
3193.946	1.17549e-38	0	4.01117	0.985493	1.17549e-38	0
3194.046	1.17549e-38	0	4.01117	0.985493	1.17549e-38	0
3194.146	1.17549e-38	0	4.01117	0.985493	1.17549e-38	0
3194.246	1.17549e-38	0	4.01117	0.985493	1.17549e-38	0
3194.346	1.17549e-38	0	4.01117	0.985493	1.17549e-38	0
3194.446	1.17549e-38	0	4.01117	0.985493	1.17549e-38	0
3194.546	1.17549e-38	0	4.00778	1.02951	1.17549e-38	0
3194.646	1.17549e-38	0	4.00778	1.02951	1.17549e-38	0
3194.746	1.17549e-38	0	4.00778	1.02951	1.17549e-38	0
3194.846	1.17549e-38	0	4.00778	1.02951	1.17549e-38	0
3194.946	1.17549e-38	0	4.00778	1.02951	1.17549e-38	0
3195.046	1.17549e-38	0	4.00778	1.02951	1.17549e-38	0
3195.146	1.17549e-38	0	4.00778	1.02951	1.17549e-38	0
3195.246	1.17549e-38	0	4.00778	1.02951	1.17549e-38	0
3195.346	1.17549e-38	0	4.00778	1.02951	1.17549e-38	0
3195.446	1.17549e-38	0	4.00778	1.02951	1.17549e-38	0
3195.546	1.17549e-38	0	4.00778	1.02951	1.17549e-38	0
3195.549	1.17549e-38	0	4.00778	1.02951	1.17549e-38	0
3195.648	1.17549e-38	0	4.00778	1.02951	1.17549e-38	0
3195.748	1.17549e-38	0	4.02811	0.941476	1.17549e-38	0
3195.848	1.17549e-38	0	4.02811	0.941476	1.17549e-38	0
3195.948	1.17549e-38	0	4.02811	0.941476	1.17549e-38	0
3196.048	1.17549e-38	0	4.02811	0.941476	1.17549e-38	0
3196.148	1.17549e-38	0	4.02811	0.941476	1.17549e-38	0
3196.248	1.17549e-38	0	4.02811	0.941476	1.17549e-38	0
3196.348	1.17549e-38	0	4.02811	0.941476	1.17549e-38	0
3196.448	1.17549e-38	0	4.02811	0.941476	1.17549e-38	0
3196.548	1.17549e-38	0	4.02811	0.941476	1.17549e-38	0
3196.648	1.17549e-38	0	4.02811	0.941476	1.17549e-38	0
3196.748	1.17549e-38	0	4.02811	0.941476	1.17549e-38	0
3196.848	1.17549e-38	0	4.02811	0.941476	1.17549e-38	0
3196.948	1.17549e-38	0	4.02811	0.941476	1.17549e-38	0
3197.048	1.17549e-38	0	4.02302	0.967886	1.17549e-38	0
3197.148	1.17549e-38	0	4.02302	0.967886	1.17549e-38	0
3197.248	1.17549e-38	0	4.02302	0.967886	1.17549e-38	0
3197.348	1.17549e-38	0	4.02302	0.967886	1.17549e-38	0
3197.448	1.17549e-38	0	4.02302	0.967886	1.17549e-38	0
3197.548	1.17549e-38	0	4.02302	0.967886	1.17549e-38	0
3197.551	1.17549e-38	0	4.02302	0.967886	1.17549e-38	0
3197.650	1.17549e-38	0	4.02302	0.967886	1.17549e-38	0
3197.750	1.17549e-38	0	4.02302	0.967886	1.17549e-38	0
3197.850	1.17549e-38	0	4.02302	0.967886	1.17549e-38	0
3197.950	1.17549e-38	0	4.02302	0.967886	1.17549e-38	0
3198.050	1.17549e-38	0	4.02302	0.967886	1.17549e-38	0
3198.150	1.17549e-38	0	4.02302	0.967886	1.17549e-38	0
3198.250	1.17549e-38	0	3.90783	1.13515	1.17549e-38	0
3198.350	1.17549e-38	0	3.90783	1.13515	1.17549e-38	0
3198.450	1.17549e-38	0	3.90783	1.13515	1.17549e-38	0
3198.550	1.17549e-38	0	3.90783	1.13515	1.17549e-38	0
3198.650	1.17549e-38	0	3.90783	1.13515	1.17549e-38	0
3198.750	1.17549e-38	0	3.90783	1.13515	1.17549e-38	0
3198.850	1.17549e-38	0	3.90783	1.13515	1.17549e-38	0
3198.950	1.17549e-38	0	3.90783	1.13515	1.17549e-38	0
3199.050	1.17549e-38	0	3.90783	1.13515	1.17549e-38	0
3199.150	1.17549e-38	0	3.90783	1.13515	1.17549e-38	0
3199.250	1.17549e-38	0	3.90783	1.13515	1.17549e-38	0
3199.350	1.17549e-38	0	3.90783	1.13515	1.17549e-38	0
3199.450	1.17549e-38	0	3.90783	1.13515	1.17549e-38	0
3199.550	1.17549e-38	0	4.02641	0.941476	1.17549e-38	0
3199.553	1.17549e-38	0	4.02641	0.941476	1.17549e-38	0
3199.652	1.17549e-38	0	4.02641	0.941476	1.17549e-38	0
3199.752	1.17549e-38	0	4.02641	0.941476	1.17549e-38	0
3199.852	1.17549e-38	0	4.02641	0.941476	1.17549e-38	0
3199.952	1.17549e-38	0	4.02641	0.941476	1.17549e-38	0
3200.052	1.17549e-38	0	4.02641	0.941476	1.17549e-38	0
3200.152	1.17549e-38	0	4.02641	0.941476	1.17549e-38	0
3200.252	1.17549e-38	0	4.02641	0.941476	1.17549e-38	0
3200.352	1.17549e-38	0	4.02641	0.941476	1.17549e-38	0
3200.452	1.17549e-38	0	4.02641	0.941476	1.17549e-38	0
3200.552	1.17549e-38	0	4.02641	0.941476	1.17549e-38	0
3200.652	1.17549e-38	0	4.02641	0.941476	1.17549e-38	0
3200.752	1.17549e-38	0	4.01455	1.20558	1.17549e-38	0
3200.852	1.17549e-38	0	4.01455	1.20558	1.17549e-38	0
3200.952	1.17549e-38	0	4.01455	1.20558	1.17549e-38	0
3201.052	1.17549e-38	0	4.01455	1.20558	1.17549e-38	0
3201.152	1.17549e-38	0	4.01455	1.20558	1.17549e-38	0
3201.252	1.17549e-38	0	4.01455	1.20558	1.17549e-38	0
3201.352	1.17549e-38	0	4.01455	1.20558	1.17549e-38	0
3201.452	1.17549e-38	0	4.01455	1.20558	1.17549e-38	0
3201.552	1.17549e-38	0	4.01455	1.20558	1.17549e-38	0
3201.555	1.17549e-38	0	4.01455	1.20558	1.17549e-38	0
3201.654	1.17549e-38	0	4.01455	1.20558	1.17549e-38	0
3201.754	1.17549e-38	0	4.01455	1.20558	1.17549e-38	0
3201.854	1.17549e-38	0	4.01455	1.20558	1.17549e-38	0
3201.954	1.17549e-38	0	4.01455	1.20558	1.17549e-38	0
3202.054	1.17549e-38	0	4.02641	1.09113	1.17549e-38	0
3202.154	1.17549e-38	0	4.02641	1.09113	1.17549e-38	0
3202.254	1.17549e-38	0	4.02641	1.09113	1.17549e-38	0
3202.354	1.17549e-38	0	4.02641	1.09113	1.17549e-38	0
3202.454	1.17549e-38	0	4.02641	1.09113	1.17549e-38	0
3202.554	1.17549e-38	0	4.02641	1.09113	1.17549e-38	0
3202.654	1.17549e-38	0	4.02641	1.09113	1.17549e-38	0
3202.754	1.17549e-38	0	4.02641	1.09113	1.17549e-38	0
3202.854	1.17549e-38	0	4.02641	1.09113	1.17549e-38	0
3202.954	1.17549e-38	0	4.02641	1.09113	1.17549e-38	0
3203.054	1.17549e-38	0	4.02641	1.09113	1.17549e-38	0
3203.154	1.17549e-38	0	4.02641	1.09113	1.17549e-38	0
3203.254	1.17549e-38	0	3.96543	0.967886	1.17549e-38	0
3203.354	1.17549e-38	0	3.96543	0.967886	1.17549e-38	0
3203.454	1.17549e-38	0	3.96543	0.967886	1.17549e-38	0
3203.554	1.17549e-38	0	3.96543	0.967886	1.17549e-38	0
3203.557	1.17549e-38	0	3.96543	0.967886	1.17549e-38	0
3203.657	1.17549e-38	0	3.96543	0.967886	1.17549e-38	0
3203.757	1.17549e-38	0	3.96543	0.967886	1.17549e-38	0
3203.857	1.17549e-38	0	3.96543	0.967886	1.17549e-38	0
3203.957	1.17549e-38	0	3.96543	0.967886	1.17549e-38	0
3204.057	1.17549e-38	0	3.96543	0.967886	1.17549e-38	0
3204.157	1.17549e-38	0	3.96543	0.967886	1.17549e-38	0
3204.257	1.17549e-38	0	3.96543	0.967886	1.17549e-38	0
3204.357	1.17549e-38	0	3.96543	0.967886	1.17549e-38	0
3204.457	1.17549e-38	0	3.96543	0.967886	1.17549e-38	0
3204.557	1.17549e-38	0	3.94002	0.76541	1.17549e-38	0
3204.657	1.17549e-38	0	3.94002	0.76541	1.17549e-38	0
3204.757	1.17549e-38	0	3.94002	0.76541	1.17549e-38	0
3204.857	1.17549e-38	0	3.94002	0.76541	1.17549e-38	0
3204.957	1.17549e-38	0	3.94002	0.76541	1.17549e-38	0
3205.057	1.17549e-38	0	3.94002	0.76541	1.17549e-38	0
3205.157	1.17549e-38	0	3.94002	0.76541	1.17549e-38	0
3205.257	1.17549e-38	0	3.94002	0.76541	1.17549e-38	0
3205.357	1.17549e-38	0	3.94002	0.76541	1.17549e-38	0
3205.457	1.17549e-38	0	3.94002	0.76541	1.17549e-38	0
3205.557	1.17549e-38	0	3.94002	0.76541	1.17549e-38	0
3205.559	1.17549e-38	0	3.94002	0.76541	1.17549e-38	0
3205.659	1.17549e-38	0	3.94002	0.76541	1.17549e-38	0
3205.759	1.17549e-38	0	4.03658	1.05592	1.17549e-38	0
3205.859	1.17549e-38	0	4.03658	1.05592	1.17549e-38	0
3205.959	1.17549e-38	0	4.03658	1.05592	1.17549e-38	0
3206.059	1.17549e-38	0	4.03658	1.05592	1.17549e-38	0
3206.159	1.17549e-38	0	4.03658	1.05592	1.17549e-38	0
3206.259	1.17549e-38	0	4.03658	1.05592	1.17549e-38	0
3206.359	1.17549e-38	0	4.03658	1.05592	1.17549e-38	0
3206.459	1.17549e-38	0	4.03658	1.05592	1.17549e-38	0
3206.559	1.17549e-38	0	4.03658	1.05592	1.17549e-38	0
3206.659	1.17549e-38	0	4.03658	1.05592	1.17549e-38	0
3206.759	1.17549e-38	0	4.03658	1.05592	1.17549e-38	0
3206.859	1.17549e-38	0	4.03658	1.05592	1.17549e-38	0
3206.959	1.17549e-38	0	4.03658	1.05592	1.17549e-38	0
3207.059	1.17549e-38	0	3.92646	1.23199	1.17549e-38	0
3207.159	1.17549e-38	0	3.92646	1.23199	1.17549e-38	0
3207.259	1.17549e-38	0	3.92646	1.23199	1.17549e-38	0
3207.359	1.17549e-38	0	3.92646	1.23199	1.17549e-38	0
3207.459	1.17549e-38	0	3.92646	1.23199	1.17549e-38	0
3207.559	1.17549e-38	0	3.92646	1.23199	1.17549e-38	0
3207.562	1.17549e-38	0	3.92646	1.23199	1.17549e-38	0
3207.661	1.17549e-38	0	3.92646	1.23199	1.17549e-38	0
3207.761	1.17549e-38	0	3.92646	1.23199	1.17549e-38	0
3207.861	1.17549e-38	0	3.92646	1.23199	1.17549e-38	0
3207.961	1.17549e-38	0	3.92646	1.23199	1.17549e-38	0
3208.061	1.17549e-38	0	3.92646	1.23199	1.17549e-38	0
3208.161	1.17549e-38	0	3.92646	1.23199	1.17549e-38	0
3208.261	1.17549e-38	0	4.01794	1.08233	1.17549e-38	0
3208.361	1.17549e-38	0	4.01794	1.08233	1.17549e-38	0
3208.461	1.17549e-38	0	4.01794	1.08233	1.17549e-38	0
3208.561	1.17549e-38	0	4.01794	1.08233	1.17549e-38	0
3208.661	1.17549e-38	0	4.01794	1.08233	1.17549e-38	0
3208.761	1.17549e-38	0	4.01794	1.08233	1.17549e-38	0
3208.861	1.17549e-38	0	4.01794	1.08233	1.17549e-38	0
3208.961	1.17549e-38	0	4.01794	1.08233	1.17549e-38	0
3209.061	1.17549e-38	0	4.01794	1.08233	1.17549e-38	0
3209.161	1.17549e-38	0	4.01794	1.08233	1.17549e-38	0
3209.261	1.17549e-38	0	4.01794	1.08233	1.17549e-38	0
3209.361	1.17549e-38	0	4.01794	1.08233	1.17549e-38	0
3209.461	1.17549e-38	0	4.01794	1.08233	1.17549e-38	0
3209.561	1.17549e-38	0	4.01455	1.24079	1.17549e-38	0
3209.564	1.17549e-38	0	4.01455	1.24079	1.17549e-38	0
3209.663	1.17549e-38	0	4.01455	1.24079	1.17549e-38	0
3209.763	1.17549e-38	0	4.01455	1.24079	1.17549e-38	0
3209.863	1.17549e-38	0	4.01455	1.24079	1.17549e-38	0
3209.963	1.17549e-38	0	4.01455	1.24079	1.17549e-38	0
3210.063	1.17549e-38	0	4.01455	1.24079	1.17549e-38	0
3210.163	1.17549e-38	0	4.01455	1.24079	1.17549e-38	0
3210.263	1.17549e-38	0	4.01455	1.24079	1.17549e-38	0
3210.363	1.17549e-38	0	4.01455	1.24079	1.17549e-38	0
3210.463	1.17549e-38	0	4.01455	1.24079	1.17549e-38	0
3210.563	1.17549e-38	0	4.01455	1.24079	1.17549e-38	0
